 Date,CL1 Close,CL1 Adj. Close
7/23/2002,26.31,26.31
7/22/2002,26.6,26.6
7/19/2002,27.83,27.83
7/18/2002,27.57,27.57
7/17/2002,27.88,27.88
7/16/2002,27.75,27.75
7/15/2002,27.07,27.07
7/12/2002,27.48,27.48
7/11/2002,26.83,26.83
7/10/2002,26.77,26.77
7/9/2002,26.09,26.09
7/8/2002,26.07,26.07
7/3/2002,26.8,26.8
7/2/2002,26.77,26.77
7/1/2002,26.81,26.81
6/28/2002,26.86,26.86
6/27/2002,26.86,26.86
6/26/2002,26.76,26.76
6/25/2002,26.32,26.32
6/24/2002,26.47,26.47
6/21/2002,25.82,25.82
6/20/2002,25.53,25.53
6/19/2002,25.31,25.31
6/18/2002,25.43,25.43
6/17/2002,26.09,26.09
6/14/2002,25.94,25.94
6/13/2002,25.64,25.64
6/12/2002,24.64,24.64
6/11/2002,24.12,24.12
6/10/2002,24.29,24.29
6/7/2002,24.75,24.75
6/6/2002,24.79,24.79
6/5/2002,24.89,24.89
6/4/2002,25.33,25.33
6/3/2002,25.08,25.08
5/31/2002,25.31,25.31
5/30/2002,24.67,24.67
5/29/2002,25.76,25.76
5/28/2002,25.27,25.27
5/24/2002,25.88,25.88
5/23/2002,26.15,26.15
5/22/2002,26.37,26.37
5/21/2002,27.33,27.33
5/20/2002,28.33,28.33
5/17/2002,28.18,28.18
5/16/2002,27.95,27.95
5/15/2002,28.15,28.15
5/14/2002,29.36,29.36
5/13/2002,28.38,28.38
5/10/2002,27.99,27.99
5/9/2002,27.68,27.68
5/8/2002,27.85,27.85
5/7/2002,26.63,26.63
5/6/2002,26.12,26.12
5/3/2002,26.62,26.62
5/2/2002,26.24,26.24
5/1/2002,26.75,26.75
4/30/2002,27.29,27.29
4/29/2002,27.57,27.57
4/26/2002,27.11,27.11
4/25/2002,26.73,26.73
4/24/2002,26.38,26.38
4/23/2002,26.62,26.62
4/22/2002,26.27,26.27
4/19/2002,26.38,26.38
4/18/2002,26.18,26.18
4/17/2002,25.94,25.94
4/16/2002,24.75,24.75
4/15/2002,24.57,24.57
4/12/2002,23.47,23.47
4/11/2002,24.99,24.99
4/10/2002,26.13,26.13
4/9/2002,25.82,25.82
4/8/2002,26.54,26.54
4/5/2002,26.21,26.21
4/4/2002,26.58,26.58
4/3/2002,27.56,27.56
4/2/2002,27.71,27.71
4/1/2002,26.88,26.88
3/28/2002,26.31,26.31
3/27/2002,25.87,25.87
3/26/2002,25.36,25.36
3/25/2002,24.99,24.99
3/22/2002,25.35,25.35
3/21/2002,25.61,25.61
3/20/2002,24.9,24.9
3/19/2002,24.88,24.88
3/18/2002,25.11,25.11
3/15/2002,24.51,24.51
3/14/2002,24.56,24.56
3/13/2002,24.16,24.16
3/12/2002,24.2,24.2
3/11/2002,24.31,24.31
3/8/2002,23.84,23.84
3/7/2002,23.71,23.71
3/6/2002,23.15,23.15
3/5/2002,23.17,23.17
3/4/2002,22.45,22.45
3/1/2002,22.4,22.4
2/28/2002,21.74,21.74
2/27/2002,21.29,21.29
2/26/2002,21.41,21.41
2/25/2002,20.48,20.48
2/22/2002,21.07,21.07
2/21/2002,20.95,20.95
2/20/2002,20.29,20.29
2/19/2002,20.88,20.88
2/15/2002,21.5,21.5
2/14/2002,21.23,21.23
2/13/2002,21.18,21.18
2/12/2002,20.73,20.73
2/11/2002,21.41,21.41
2/8/2002,20.26,20.26
2/7/2002,19.64,19.64
2/6/2002,19.78,19.78
2/5/2002,20.07,20.07
2/4/2002,20.07,20.07
2/1/2002,20.38,20.38
1/31/2002,19.48,19.48
1/30/2002,19.08,19.08
1/29/2002,19.58,19.58
1/28/2002,20.05,20.05
1/25/2002,19.99,19.99
1/24/2002,19.7,19.7
1/23/2002,19.5,19.5
1/22/2002,18.34,18.34
1/18/2002,18,18
1/17/2002,17.97,17.97
1/16/2002,18.86,18.86
1/15/2002,18.9,18.9
1/14/2002,18.89,18.89
1/11/2002,19.68,19.68
1/10/2002,20.38,20.38
1/9/2002,20.18,20.18
1/8/2002,21.25,21.25
1/7/2002,21.48,21.48
1/4/2002,21.62,21.62
1/3/2002,20.37,20.37
1/2/2002,21.01,21.01
12/31/2001,19.84,19.84
12/28/2001,20.41,20.41
12/27/2001,20.9,20.9
12/26/2001,21.27,21.27
12/21/2001,19.62,19.62
12/20/2001,19.28,19.28
12/19/2001,19.8,19.8
12/18/2001,19.36,19.36
12/17/2001,19.22,19.22
12/14/2001,19.23,19.23
12/13/2001,18.12,18.12
12/12/2001,18.36,18.36
12/11/2001,18.08,18.08
12/10/2001,18.37,18.37
12/7/2001,19.04,19.04
12/6/2001,18.54,18.54
12/5/2001,19.49,19.49
12/4/2001,19.65,19.65
12/3/2001,20.09,20.09
11/30/2001,19.44,19.44
11/29/2001,18.62,18.62
11/28/2001,19.22,19.22
11/27/2001,19.48,19.48
11/26/2001,18.69,18.69
11/21/2001,18.96,18.96
11/20/2001,19.15,19.15
11/19/2001,17.72,17.72
11/16/2001,18.03,18.03
11/15/2001,17.45,17.45
11/14/2001,19.74,19.74
11/13/2001,21.67,21.67
11/12/2001,21.2,21.2
11/9/2001,22.22,22.22
11/8/2001,21.17,21.17
11/7/2001,20.09,20.09
11/6/2001,19.92,19.92
11/5/2001,20.02,20.02
11/2/2001,20.18,20.18
11/1/2001,20.39,20.39
10/31/2001,21.18,21.18
10/30/2001,21.87,21.87
10/29/2001,22.15,22.15
10/26/2001,22.03,22.03
10/25/2001,22.01,22.01
10/24/2001,22.33,22.33
10/23/2001,21.85,21.85
10/22/2001,21.76,21.76
10/19/2001,21.83,21.83
10/18/2001,21.31,21.31
10/17/2001,21.81,21.81
10/16/2001,22,22
10/15/2001,22.29,22.29
10/12/2001,22.5,22.5
10/11/2001,23.34,23.34
10/10/2001,22.53,22.53
10/9/2001,22.48,22.48
10/8/2001,22.45,22.45
10/5/2001,22.39,22.39
10/4/2001,22.63,22.63
10/3/2001,22.08,22.08
10/2/2001,22.79,22.79
10/1/2001,23.28,23.28
9/28/2001,23.43,23.43
9/27/2001,22.74,22.74
9/26/2001,22.38,22.38
9/25/2001,21.81,21.81
9/24/2001,22.01,22.01
9/21/2001,25.97,25.97
9/20/2001,26.59,26.59
9/19/2001,26.72,26.72
9/18/2001,27.7,27.7
9/17/2001,28.81,28.81
9/10/2001,27.63,27.63
9/7/2001,28.03,28.03
9/6/2001,27.58,27.58
9/5/2001,26.95,26.95
9/4/2001,26.93,26.93
8/31/2001,27.2,27.2
8/30/2001,26.55,26.55
8/29/2001,27.05,27.05
8/28/2001,27.17,27.17
8/27/2001,26.67,26.67
8/24/2001,26.9,26.9
8/23/2001,26.63,26.63
8/22/2001,26.37,26.37
8/21/2001,27.91,27.91
8/20/2001,27.18,27.18
8/17/2001,26.68,26.68
8/16/2001,27.4,27.4
8/15/2001,27.56,27.56
8/14/2001,28.01,28.01
8/13/2001,27.82,27.82
8/10/2001,28.05,28.05
8/9/2001,27.64,27.64
8/8/2001,27.54,27.54
8/7/2001,27.94,27.94
8/6/2001,27.74,27.74
8/3/2001,27.62,27.62
8/2/2001,27.71,27.71
8/1/2001,26.77,26.77
7/31/2001,26.35,26.35
7/30/2001,26.63,26.63
7/27/2001,27.02,27.02
7/26/2001,26.73,26.73
7/25/2001,26.84,26.84
7/24/2001,26.31,26.31
7/23/2001,26.12,26.12
7/20/2001,25.59,25.59
7/19/2001,24.7,24.7
7/18/2001,24.89,24.89
7/17/2001,25.57,25.57
7/16/2001,26.06,26.06
7/13/2001,26.59,26.59
7/12/2001,26.8,26.8
7/11/2001,27.11,27.11
7/10/2001,27.49,27.49
7/9/2001,27.59,27.59
7/6/2001,28.21,28.21
7/5/2001,27.02,27.02
7/3/2001,26.24,26.24
7/2/2001,25.95,25.95
6/29/2001,26.25,26.25
6/28/2001,25.56,25.56
6/27/2001,25.61,25.61
6/26/2001,26.98,26.98
6/25/2001,27.25,27.25
6/22/2001,26.83,26.83
6/21/2001,26.56,26.56
6/20/2001,26.5,26.5
6/19/2001,27.48,27.48
6/18/2001,27.55,27.55
6/15/2001,28.51,28.51
6/14/2001,29.04,29.04
6/13/2001,28.84,28.84
6/12/2001,29.18,29.18
6/11/2001,29.04,29.04
6/8/2001,28.33,28.33
6/7/2001,27.75,27.75
6/6/2001,27.72,27.72
6/5/2001,28.24,28.24
6/4/2001,28.13,28.13
6/1/2001,27.93,27.93
5/31/2001,28.37,28.37
5/30/2001,28.55,28.55
5/29/2001,28.66,28.66
5/25/2001,28.38,28.38
5/24/2001,28.41,28.41
5/23/2001,29.58,29.58
5/22/2001,29.74,29.74
5/21/2001,29.98,29.98
5/18/2001,29.91,29.91
5/17/2001,28.91,28.91
5/16/2001,28.86,28.86
5/15/2001,28.98,28.98
5/14/2001,28.71,28.71
5/11/2001,28.55,28.55
5/10/2001,28.52,28.52
5/9/2001,28.23,28.23
5/8/2001,27.39,27.39
5/7/2001,27.77,27.77
5/4/2001,28.36,28.36
5/3/2001,28.45,28.45
5/2/2001,27.8,27.8
5/1/2001,28.94,28.94
4/30/2001,28.46,28.46
4/27/2001,28.27,28.27
4/26/2001,28.44,28.44
4/25/2001,27.29,27.29
4/24/2001,26.86,26.86
4/23/2001,27.61,27.61
4/20/2001,27.28,27.28
4/19/2001,27.82,27.82
4/18/2001,27.95,27.95
4/17/2001,28.24,28.24
4/16/2001,28.79,28.79
4/12/2001,28.25,28.25
4/11/2001,28.18,28.18
4/10/2001,28.48,28.48
4/9/2001,27.28,27.28
4/6/2001,27.06,27.06
4/5/2001,27.26,27.26
4/4/2001,27.12,27.12
4/3/2001,26.19,26.19
4/2/2001,25.59,25.59
3/30/2001,26.29,26.29
3/29/2001,26.32,26.32
3/28/2001,26.31,26.31
3/27/2001,27.75,27.75
3/26/2001,27.48,27.48
3/23/2001,27.3,27.3
3/22/2001,26.54,26.54
3/21/2001,26.8,26.8
3/20/2001,25.96,25.96
3/19/2001,26.15,26.15
3/16/2001,26.74,26.74
3/15/2001,26.55,26.55
3/14/2001,26.41,26.41
3/13/2001,27.59,27.59
3/12/2001,28,28
3/9/2001,28.01,28.01
3/8/2001,28.39,28.39
3/7/2001,29,29
3/6/2001,28.32,28.32
3/5/2001,28.6,28.6
3/2/2001,27.84,27.84
3/1/2001,27.62,27.62
2/28/2001,27.39,27.39
2/27/2001,28.13,28.13
2/26/2001,28.42,28.42
2/23/2001,29.04,29.04
2/22/2001,28.82,28.82
2/21/2001,28.53,28.53
2/20/2001,28.58,28.58
2/16/2001,29.16,29.16
2/15/2001,28.8,28.8
2/14/2001,29.71,29.71
2/13/2001,30.36,30.36
2/12/2001,30.51,30.51
2/9/2001,31.03,31.03
2/8/2001,31.59,31.59
2/7/2001,31.27,31.27
2/6/2001,30.35,30.35
2/5/2001,30.55,30.55
2/2/2001,31.19,31.19
2/1/2001,29.82,29.82
1/31/2001,28.66,28.66
1/30/2001,29.06,29.06
1/29/2001,29.06,29.06
1/26/2001,29.77,29.77
1/25/2001,29.36,29.36
1/24/2001,29.05,29.05
1/23/2001,29.57,29.57
1/22/2001,32.19,32.19
1/19/2001,32.19,32.19
1/18/2001,30.45,30.45
1/17/2001,29.6,29.6
1/16/2001,30.29,30.29
1/12/2001,30.05,30.05
1/11/2001,29.41,29.41
1/10/2001,29.48,29.48
1/9/2001,27.64,27.64
1/8/2001,27.32,27.32
1/5/2001,27.95,27.95
1/4/2001,28.14,28.14
1/3/2001,28,28
1/2/2001,27.21,27.21
12/29/2000,26.8,26.8
12/28/2000,25.85,25.85
12/27/2000,26.47,26.47
12/26/2000,26.64,26.64
12/22/2000,26.18,26.18
12/21/2000,25.98,25.98
12/20/2000,25.77,25.77
12/19/2000,29.33,29.33
12/18/2000,29.76,29.76
12/15/2000,28.87,28.87
12/14/2000,27.99,27.99
12/13/2000,28.74,28.74
12/12/2000,29.68,29.68
12/11/2000,29.5,29.5
12/8/2000,28.44,28.44
12/7/2000,29.35,29.35
12/6/2000,29.85,29.85
12/5/2000,29.53,29.53
12/4/2000,31.22,31.22
12/1/2000,32.02,32.02
11/30/2000,33.82,33.82
11/29/2000,34.63,34.63
11/28/2000,34.22,34.22
11/27/2000,35.38,35.38
11/22/2000,35.4,35.4
11/21/2000,35.16,35.16
11/20/2000,35.22,35.22
11/17/2000,35.45,35.45
11/16/2000,35.12,35.12
11/15/2000,35.58,35.58
11/14/2000,34.87,34.87
11/13/2000,34.47,34.47
11/10/2000,34.02,34.02
11/9/2000,33.92,33.92
11/8/2000,33.24,33.24
11/7/2000,33.4,33.4
11/6/2000,32.86,32.86
11/3/2000,32.71,32.71
11/2/2000,32.54,32.54
11/1/2000,33.25,33.25
10/31/2000,32.7,32.7
10/30/2000,32.81,32.81
10/27/2000,32.74,32.74
10/26/2000,33.71,33.71
10/25/2000,32.96,32.96
10/24/2000,33.37,33.37
10/23/2000,33.76,33.76
10/20/2000,33.75,33.75
10/19/2000,32.91,32.91
10/18/2000,33.48,33.48
10/17/2000,32.99,32.99
10/16/2000,32.92,32.92
10/13/2000,34.99,34.99
10/12/2000,36.06,36.06
10/11/2000,33.25,33.25
10/10/2000,33.18,33.18
10/9/2000,31.86,31.86
10/6/2000,30.86,30.86
10/5/2000,30.53,30.53
10/4/2000,31.43,31.43
10/3/2000,32.07,32.07
10/2/2000,32.18,32.18
9/29/2000,30.84,30.84
9/28/2000,30.34,30.34
9/27/2000,31.46,31.46
9/26/2000,31.5,31.5
9/25/2000,31.57,31.57
9/22/2000,32.68,32.68
9/21/2000,34,34
9/20/2000,37.2,37.2
9/19/2000,36.51,36.51
9/18/2000,36.88,36.88
9/15/2000,35.92,35.92
9/14/2000,34.07,34.07
9/13/2000,33.82,33.82
9/12/2000,34.28,34.28
9/11/2000,35.14,35.14
9/8/2000,33.63,33.63
9/7/2000,35.39,35.39
9/6/2000,34.9,34.9
9/5/2000,33.83,33.83
9/1/2000,33.38,33.38
8/31/2000,33.12,33.12
8/30/2000,33.32,33.32
8/29/2000,32.74,32.74
8/28/2000,32.87,32.87
8/25/2000,32.03,32.03
8/24/2000,31.63,31.63
8/23/2000,32.02,32.02
8/22/2000,31.22,31.22
8/21/2000,32.47,32.47
8/18/2000,31.99,31.99
8/17/2000,31.94,31.94
8/16/2000,31.8,31.8
8/15/2000,31.67,31.67
8/14/2000,31.94,31.94
8/11/2000,31.02,31.02
8/10/2000,31.34,31.34
8/9/2000,30.35,30.35
8/8/2000,29.12,29.12
8/7/2000,28.91,28.91
8/4/2000,29.96,29.96
8/3/2000,28.66,28.66
8/2/2000,28.26,28.26
8/1/2000,27.79,27.79
7/31/2000,27.43,27.43
7/28/2000,28.18,28.18
7/27/2000,28.02,28.02
7/26/2000,27.81,27.81
7/25/2000,27.95,27.95
7/24/2000,28.02,28.02
7/21/2000,28.56,28.56
7/20/2000,30.93,30.93
7/19/2000,31.42,31.42
7/18/2000,31.94,31.94
7/17/2000,30.83,30.83
7/14/2000,31.4,31.4
7/13/2000,31.47,31.47
7/12/2000,30.32,30.32
7/11/2000,29.7,29.7
7/10/2000,29.69,29.69
7/7/2000,30.28,30.28
7/6/2000,29.99,29.99
7/5/2000,30.67,30.67
6/30/2000,32.5,32.5
6/29/2000,32.72,32.72
6/28/2000,31.9,31.9
6/27/2000,32.06,32.06
6/26/2000,31.63,31.63
6/23/2000,32.25,32.25
6/22/2000,32.19,32.19
6/21/2000,31.37,31.37
6/20/2000,33.05,33.05
6/19/2000,31.69,31.69
6/16/2000,32.33,32.33
6/15/2000,32.95,32.95
6/14/2000,32.85,32.85
6/13/2000,32.56,32.56
6/12/2000,31.74,31.74
6/9/2000,30.2,30.2
6/8/2000,29.78,29.78
6/7/2000,29.95,29.95
6/6/2000,29.75,29.75
6/5/2000,29.7,29.7
6/2/2000,30.35,30.35
6/1/2000,30.14,30.14
5/31/2000,29.01,29.01
5/30/2000,30.35,30.35
5/26/2000,30,30
5/25/2000,30.51,30.51
5/24/2000,29.93,29.93
5/23/2000,28.78,28.78
5/19/2000,29.89,29.89
5/18/2000,30.33,30.33
5/17/2000,29.32,29.32
5/16/2000,29.73,29.73
5/15/2000,29.92,29.92
5/12/2000,29.62,29.62
5/11/2000,29.11,29.11
5/10/2000,28.1,28.1
5/9/2000,28.65,28.65
5/8/2000,28.09,28.09
5/5/2000,27.29,27.29
